cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Florida",10/2/2016,10/4/2016,"Emerson College","B",600,"lv",.3037204,44,45,4,,45.11113,46.11468,1.451415,,"","http://media.wix.com/ugd/3bebb2_7af2e664bfad4690bfb4a994b0f0836c.pdf",46523,72734,10/6/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"U.S.",10/8/2016,10/10/2016,"NBC News/Wall Street Journal","A-",806,"lv",.3035232,46,37,8,,46.2212,41.2422,4.895696,,"","http://www.nbcnews.com/politics/first-read/post-debate-poll-shows-clinton-holding-9-point-lead-over-n664541",46745,73058,10/11/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Colorado",9/27/2016,9/28/2016,"Public Policy Polling","B+",694,"lv",.3028587,46,40,6,,47.14015,42.62476,3.986912,,"","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_BattlegroundStates_92916.pdf",46288,72349,9/29/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"U.S.",10/26/2016,10/29/2016,"ABC News/Washington Post","A+",1165,"lv",.3006155,46,45,4,,44.413,44.79325,4.002214,,"","http://www.langerresearch.com/wp-content/uploads/1184a92016ElectionTrackingNo9.pdf",47784,74801,10/31/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Utah",10/10/2016,10/11/2016,"Y2 Analytics","C+",500,"lv",.3006141,26,26,14,22,27.55476,31.61863,11.10284,22.8242,"","http://www.deseretnews.com/article/865664606/Poll-Trump-falls-into-tie-with-Clinton-among-Utah-voters.html?pg=all",46757,73110,10/12/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"North Carolina",11/1/2016,11/3/2016,"Rasmussen Reports/Pulse Opinion Research","C+",525,"lv",.2968495,48,45,3,,48.55997,45.30788,3.320199,,"","http://www.allianceesapoll.com/new-poll-results.html",48353,75749,11/4/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"New Hampshire",11/1/2016,11/3/2016,"Rasmussen Reports/Pulse Opinion Research","C+",525,"lv",.2968495,43,42,7,,43.62978,42.37049,7.320199,,"","http://www.allianceesapoll.com/new-poll-results.html",48352,75748,11/4/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Ohio",11/1/2016,11/3/2016,"Rasmussen Reports/Pulse Opinion Research","C+",525,"lv",.2968495,44,43,6,,44.57928,43.3252,6.320199,,"","http://www.allianceesapoll.com/new-poll-results.html",48354,75750,11/4/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Pennsylvania",11/1/2016,11/3/2016,"Rasmussen Reports/Pulse Opinion Research","C+",525,"lv",.2968495,48,42,3,,48.56862,42.31564,3.320199,,"","http://www.allianceesapoll.com/new-poll-results.html",48355,75751,11/4/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Nevada",11/1/2016,11/3/2016,"Rasmussen Reports/Pulse Opinion Research","C+",525,"lv",.2968495,43,43,5,,43.5803,43.32611,5.320199,,"","http://www.allianceesapoll.com/new-poll-results.html",48351,75747,11/4/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Indiana",10/30/2016,11/6/2016,"SurveyMonkey","C-",1383,"lv",.2965793,35,52,10,,33.60291,51.41009,7.667262,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48542,76086,11/7/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Florida",11/1/2016,11/3/2016,"Rasmussen Reports/Pulse Opinion Research","C+",525,"lv",.2953412,45,46,3,,45.57731,46.32343,3.320199,,"","http://www.allianceesapoll.com/new-poll-results.html",48350,75746,11/4/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"U.S.",9/27/2016,9/28/2016,"Public Policy Polling","B+",933,"lv",.2940596,44,40,6,,45.03605,42.43534,3.986912,,"","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_92916.pdf",46293,72359,9/29/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"U.S.",10/29/2016,11/2/2016,"Ipsos","A-",1922,"lv",.2930657,45.5,37.3,5.4,,45.6746,37.54539,5.960818,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",48360,75828,11/4/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Pennsylvania",9/28/2016,10/2/2016,"Franklin & Marshall College","B+",496,"lv",.2888516,47,38,5,,47.96432,42.70412,2.347875,,"","http://www.fandm.edu/uploads/files/222225192411477697-f-m-poll-release-september-2016.pdf",46442,72585,10/4/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Missouri",10/17/2016,10/19/2016,"Emerson College","B",600,"lv",.2885105,39,47,5,,39.14167,47.64395,3.477879,,"","http://media.wix.com/ugd/3bebb2_98fe8b3559f64960a573ecad7dc22ec9.pdf",47081,73677,10/19/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Maine",10/14/2016,10/15/2016,"Maine People's Resource Center","C",890,"lv",.2882661,42,36,9,,43.32906,39.72005,6.493356,,"","http://mprc.me/research/1016_presidential2.pdf",47160,73801,10/21/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Pennsylvania",9/27/2016,9/28/2016,"Public Policy Polling","B+",886,"lv",.2877112,45,39,6,,45.96389,41.30405,3.986912,,"","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_BattlegroundStates_92916.pdf",46291,72352,9/29/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Illinois",10/30/2016,11/6/2016,"SurveyMonkey","C-",1505,"lv",.2870685,52,35,7,,50.60958,34.4141,4.667262,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48541,76085,11/7/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Colorado",10/12/2016,10/13/2016,"Magellan Strategies","C",500,"lv",.286531,40,35,12,,39.69425,37.95139,10.21067,,"","http://magellanstrategies.com/magellan-strategies-colorado-survey-2016/",47055,73627,10/18/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"New Hampshire",10/31/2016,11/3/2016,"University of New Hampshire","B+",515,"lv",.2863113,47,39,5,,46.98706,40.38618,5.347732,,"","http://cola.unh.edu/sites/cola.unh.edu/files/research_publications/gsp2016_fall_pressengov110616.pdf",48504,76010,11/6/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Florida",9/19/2016,9/21/2016,"Suffolk University","B+",500,"lv",.2861449,44,45,3,,46.34107,48.05474,1.04635,,"","http://www.suffolk.edu/documents/SUPRC/9_22_2016_marginals.pdf",45945,71831,9/22/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Wyoming",10/4/2016,11/6/2016,"YouGov","B",151,"lv",.2826007,26.2,59,6.3,,26.99302,61.49441,6.01805,,"","http://projects.fivethirtyeight.com/polls/20161107_50_1.pdf",48769,76350,11/7/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Florida",10/2/2016,10/5/2016,"Associated Industries of Florida","",1000,"lv",.281806,44,41,6,,45.2529,45.82789,3.257213,,"","http://floridapolitics.com/archives/223845-national-democrats-pull-ads-new-associated-industries-poll-shows-patrick-murphy-trailing-marco-rubio-eight",46769,73128,10/12/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Michigan",11/3/2016,11/3/2016,"Mitchell Research & Communications","D",1007,"lv",.2808427,46,41,7,,44.65492,39.84879,7.271912,,"","http://www.fox2detroit.com/news/local-news/215858932-story",48486,75986,11/6/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Virginia",10/30/2016,11/6/2016,"SurveyMonkey","C-",2109,"lv",.2807517,49,39,7,,47.6046,38.4111,4.667262,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48575,76119,11/7/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Nevada",10/10/2016,10/13/2016,"JMC Enterprises","C",600,"lv",.2792394,43,41,4,,43.36266,44.44051,2.879703,,"","http://www.lasvegasnow.com/news/nvdebate-tight-race-between-clinton-and-trump",46816,73261,10/15/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"U.S.",9/15/2016,9/19/2016,"icitizen","",1000,"rv",.2784083,42,37,5,,45.94226,42.53344,.738717,,"","https://icitizen.com/wp-content/uploads/2016/09/National-Poll-%E2%80%93-September-2016-TOPLINE-PUBLIC.pdf",45946,71833,9/22/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Pennsylvania",10/25/2016,10/30/2016,"Gravis Marketing","B-",3217,"rv",.2782854,47,44,3,,47.1059,44.44162,3.125624,,"","http://www.breitbart.com/2016-presidential-race/2016/10/31/exclusive-breitbartgravis-pennsylvania-poll-clinton-holds-slight/",47867,74909,10/31/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Nevada",10/30/2016,10/30/2016,"Remington","",787,"lv",.2780798,44,48,4,,44.00146,47.19376,4.889645,,"","http://20an0w2e66jla4rfm1idisr1.wpengine.netdna-cdn.com/wp-content/uploads/2016/10/ABC_Press_Release-103016.pdf",47847,74874,10/31/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"West Virginia",9/13/2016,9/17/2016,"Garin-Hart-Yang Research Group","B+",500,"lv",.2773263,28,60,,,28.14775,60.58347,,,"","https://www.scribd.com/document/325385571/WV-Gov-Garin-Hart-Yang-for-Doug-Reynolds-Sept-2016?link_id=37&can_id=3988fa989da190d30e93d8a03b9a4393&source=email-morning-digest-despite-trumps-strength-in-northern-maine-cain-argues-she-has-a-path-to-victory&ema",46536,72761,10/6/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"New York",10/30/2016,11/6/2016,"SurveyMonkey","C-",2132,"lv",.276822,58,31,5,,56.61503,30.41737,2.667262,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48561,76105,11/7/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"New Hampshire",9/17/2016,9/20/2016,"Monmouth University","A+",400,"lv",.2740961,47,38,10,,48.50004,40.9715,7.215744,,"","http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_NH_092116/",45915,71756,9/21/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Michigan",10/1/2016,10/3/2016,"EPIC-MRA","A-",600,"lv",.2702267,43,32,10,,45.64342,36.43402,6.750589,,"","http://www.freep.com/story/news/politics/2016/10/06/hillary-clinton-donald-trump-michigan/91611112/",46529,72748,10/6/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"U.S.",10/25/2016,10/28/2016,"ABC News/Washington Post","A+",1160,"lv",.2700232,46,45,4,,44.40932,45.00561,3.888207,,"","http://www.langerresearch.com/wp-content/uploads/1184a82016ElectionTrackingNo8.pdf",47769,74757,10/30/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Georgia",9/20/2016,9/22/2016,"JMC Enterprises","C",600,"lv",.2682866,38,44,5,,39.95314,46.75325,2.695282,,"","http://winwithjmc.com/wp-content/uploads/2016/09/Georgia-Executive-Summary-Poll-2.pdf",46016,71959,9/24/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"U.S.",11/1/2016,11/3/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1500,"lv",.2680842,44,44,4,,44.57975,44.32562,4.320199,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch_nov4",48320,75689,11/4/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"U.S.",10/10/2016,10/11/2016,"Insights West","",953,"lv",.2665373,42,37,6,,42.90355,40.71936,4.012826,,"","http://www.insightswest.com/news/clinton-leads-trump-republicans-reject-changing-their-nominee/",46770,73137,10/12/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Florida",9/16/2016,9/19/2016,"Monmouth University","A+",400,"lv",.264505,46,41,6,,47.05148,43.41183,3.169904,,"","http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_FL_092016/",45901,71693,9/20/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Pennsylvania",9/19/2016,9/23/2016,"Muhlenberg College","A",486,"lv",.2644482,40,38,8,,43.42574,42.53369,3.318824,,"","https://assets.documentcloud.org/documents/3113757/2016-Muhlenberg-College-Morning-Call-late.pdf",46019,71964,9/24/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Arizona",10/2/2016,10/4/2016,"Emerson College","B",600,"lv",.263668,44,42,9,,45.14904,43.21863,6.451415,,"","http://media.wix.com/ugd/3bebb2_7af2e664bfad4690bfb4a994b0f0836c.pdf",46524,72735,10/6/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Colorado",9/27/2016,9/29/2016,"Keating Research, Inc.","B",602,"lv",.2625914,44,33,10,,45.53654,37.34744,6.879658,,"","http://big.assets.huffingtonpost.com/Keating-Colorado-2016-09-29.pdf",46336,72464,10/3/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Maine CD-2",9/4/2016,9/10/2016,"SurveyUSA","A",397,"lv",.2625068,37,47,8,,38.54987,49.49235,4.934717,,"","http://www.colby.edu/goldfarb/elections/colby-globe-election-poll/",45734,71411,9/13/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Wisconsin",10/4/2016,10/5/2016,"Loras College","B-",500,"lv",.261961,43.2,34.6,7.8,,44.81685,38.89404,5.044765,,"","http://www.loras.edu/news/clinton-ahead-wisconsin-johnson-edge-loras-poll-finds/",46684,72986,10/10/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Georgia",10/30/2016,11/6/2016,"SurveyMonkey","C-",2348,"lv",.2598763,45,45,6,,43.58616,44.40003,3.667262,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48537,76081,11/7/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"U.S.",10/10/2016,10/12/2016,"Fox News/Anderson Robbins Research/Shaw & Company Research","A",917,"lv",.2586071,45,38,7,,46.48682,41.1941,4.707268,,"","http://www.foxnews.com/politics/interactive/2016/10/13/fox-news-poll-october-13-2016/",46793,73178,10/13/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"U.S.",9/11/2016,9/13/2016,"Emerson College","B",800,"lv",.2576214,41,43,9,,43.42091,44.15486,5.530401,,"","http://media.wix.com/ugd/3bebb2_b53ca6b673c14cdab9d68832bd7e74cb.pdf",45812,71530,9/15/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Wisconsin",10/30/2016,11/6/2016,"SurveyMonkey","C-",1943,"lv",.2567685,44,43,7,,42.62128,42.42113,4.667262,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48578,76122,11/7/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Georgia",9/15/2016,9/18/2016,"Monmouth University","A+",401,"lv",.253715,42,45,8,,42.81636,47.11445,5.132454,,"","http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_GA_091916/",45888,71664,9/19/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Maine CD-1",9/4/2016,9/10/2016,"SurveyUSA","A",382,"lv",.2534262,49,31,9,,50.73524,33.7483,5.934717,,"","http://www.colby.edu/goldfarb/elections/colby-globe-election-poll/",45733,71410,9/13/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Pennsylvania",9/27/2016,10/2/2016,"Quinnipiac University","A-",535,"lv",.2527897,45,41,5,,46.75393,43.01239,1.918176,,"","https://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2384",46384,72515,10/3/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Virginia",9/27/2016,9/28/2016,"Public Policy Polling","B+",811,"lv",.2516097,46,40,7,,46.97731,42.32846,4.986912,,"","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_BattlegroundStates_92916.pdf",46292,72353,9/29/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"U.S.",10/10/2016,10/13/2016,"ABC News/Washington Post","A+",740,"lv",.2501911,47,43,5,,45.60328,44.99456,3.377357,,"","http://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-national-poll-oct-10-13-2016/2102/",46864,73312,10/16/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"U.S.",11/4/2016,11/6/2016,"The Times-Picayune/Lucid","",2584,"lv",.2496068,45,40,5,,45.2271,42.28191,3.733955,,"","https://luc.id/2016-presidential-tracker/",48618,76162,11/7/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Iowa",9/12/2016,9/14/2016,"Monmouth University","A+",404,"lv",.2483093,37,45,8,,38.31994,47.82249,5.042456,,"","http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_IA_091516/",45810,71523,9/15/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Connecticut",9/2/2016,9/5/2016,"Emerson College","B",1000,"lv",.2449339,50,35,9,,52.73207,36.81982,5.284203,,"","http://media.wix.com/ugd/3bebb2_dd659ad4faf34206969d7dbef07995e2.pdf",45414,70713,9/7/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Virginia",9/13/2016,9/21/2016,"Quinnipiac University","A-",659,"lv",.2444761,45,39,8,,47.60131,40.94564,4.379589,,"","https://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2381",46003,71893,9/22/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"North Carolina",9/18/2016,9/22/2016,"Meredith College","",487,"rv",.2444498,38,35,6,,42.39822,41.10244,2.335311,,"","http://www.meredith.edu/images/uploads/MC_Poll_September_2016_Political_Races_Full_Report.pdf",46163,72180,9/27/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Ohio",9/27/2016,10/2/2016,"Quinnipiac University","A-",497,"lv",.2440727,42,47,6,,43.81497,49.14065,2.918176,,"","https://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2384",46383,72513,10/3/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Ohio",10/30/2016,10/30/2016,"Remington","",1187,"lv",.2430209,43,48,3,,43.00036,47.19102,3.889645,,"","http://20an0w2e66jla4rfm1idisr1.wpengine.netdna-cdn.com/wp-content/uploads/2016/10/ABC_Press_Release-103016.pdf",47849,74876,10/31/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Virginia",10/16/2016,10/19/2016,"Christopher Newport University","B-",834,"lv",.2417069,45,33,8,,45.96054,37.52667,5.226827,,"","http://www.13newsnow.com/news/politics/elections/poll-clinton-leads-in-virginia-trump-rebounds-slightly/339712305",47154,73794,10/21/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"California",10/30/2016,11/6/2016,"SurveyMonkey","C-",2655,"lv",.2416183,56,30,7,,54.61541,29.4176,4.667262,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48530,76074,11/7/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"U.S.",10/24/2016,10/27/2016,"ABC News/Washington Post","A+",1148,"lv",.2415764,47,45,4,,45.40029,45.23004,3.772608,,"","http://www.langerresearch.com/wp-content/uploads/1184a72016ElectionTrackingNo7.pdf",47711,74693,10/29/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"U.S.",9/22/2016,9/25/2016,"Quinnipiac University","A-",1115,"lv",.2397434,44,43,8,,46.39791,44.96227,4.619822,,"","https://www.qu.edu/news-and-events/quinnipiac-university-poll/national/release-detail?ReleaseID=2383",46039,72012,9/26/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Michigan",9/18/2016,9/24/2016,"Target Insyght","C",600,"rv",.2387549,46,41,8,,48.56377,44.44761,4.19245,,"","http://gcsionline.com/wp-content/uploads/2016/09/Polling_President_092716.pdf",46321,72441,10/2/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Arkansas",9/9/2016,9/13/2016,"Emerson College","B",600,"lv",.238711,29,57,5,,31.36744,58.09997,1.491109,,"","http://media.wix.com/ugd/3bebb2_b53ca6b673c14cdab9d68832bd7e74cb.pdf",45816,71534,9/15/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"U.S.",9/15/2016,9/19/2016,"GfK Group","B+",1251,"lv",.2386462,45,39,9,,46.83021,42.66059,5.697961,,"","http://ap-gfkpoll.com/main/wp-content/uploads/2016/09/September-2016-AP-GfK-Poll-Topline-Clinton1.pdf",46004,71903,9/22/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"New Hampshire",9/27/2016,9/29/2016,"MassINC Polling Group","A-",502,"lv",.2369529,42,35,13,,44.2238,39.02168,9.230857,,"","http://projects.fivethirtyeight.com/polls/20160930_NH_1.pdf",46300,72382,9/30/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Pennsylvania",10/30/2016,10/30/2016,"Remington","",1249,"lv",.2369112,45,43,3,,44.98899,42.16251,3.889645,,"","http://20an0w2e66jla4rfm1idisr1.wpengine.netdna-cdn.com/wp-content/uploads/2016/10/ABC_Press_Release-103016.pdf",47850,74877,10/31/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"North Carolina",10/30/2016,10/30/2016,"Remington","",1176,"lv",.2366048,45,47,2,,44.97976,46.13937,2.889645,,"","http://20an0w2e66jla4rfm1idisr1.wpengine.netdna-cdn.com/wp-content/uploads/2016/10/ABC_Press_Release-103016.pdf",47848,74875,10/31/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"New Jersey",9/22/2016,9/29/2016,"Stockton College","B",638,"lv",.2365174,46.2,39.8,,,46.57059,40.53354,,,"","http://intraweb.stockton.edu/eyos/hughescenter/content/docs/Polling/2016%20Polling/NJ16%20poll%201%20WFs%20(2)(1).pdf",46313,72428,10/1/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Virginia",9/6/2016,9/12/2016,"University of Mary Washington","",685,"lv",.235537,40,37,8,,43.4538,40.37091,4.493676,,"","https://www.umw.edu/news/wp-content/uploads/sites/7/2016/09/UMW-VA-Survey-2016_First-Release-Topline.pdf",45808,71516,9/15/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Arizona",10/30/2016,11/6/2016,"SurveyMonkey","C-",2322,"lv",.2353756,45,43,6,,43.61742,42.41881,3.667262,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48528,76072,11/7/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Florida",10/30/2016,10/30/2016,"Remington","",989,"lv",.2339263,44,48,2,,43.99826,47.18575,2.889645,,"","http://20an0w2e66jla4rfm1idisr1.wpengine.netdna-cdn.com/wp-content/uploads/2016/10/ABC_Press_Release-103016.pdf",47846,74873,10/31/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Colorado",9/13/2016,9/21/2016,"Quinnipiac University","A-",644,"lv",.2330434,44,42,10,,46.82611,44.23904,6.379589,,"","https://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2381",46000,71890,9/22/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Michigan",9/27/2016,9/28/2016,"Glengariff Group, Inc.","B",600,"lv",.2317977,42,35,9,,45.00036,39.58046,5.323617,,"","http://www.detroitnews.com/story/news/politics/2016/09/29/clinton-leads-michigan-poll-trump/91304744/",46301,72383,9/30/16,"09:24:53  8 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/8/16,"Wisconsin",10/4/2016,10/4/2016,"Gravis Marketing","B-",1102,"rv",.231759,48,40,4,,48.99706,42.78994,2.029985,,"","http://www.breitbart.com/2016-presidential-race/2016/10/07/exclusive-breitbartgravis-wisconsin-poll-race-between-donald-trump-hillary-clinton-tightens-as-speaker-paul-ryan-hits-campaign-trail-with-gop-nominee-for-first-time/",46547,72780,10/7/16,"09:24:53  8 Nov 2016"
